1531.1760491054995,-1072.1812671909413,-1867.025753393419,-261.78416571260766,-689.9194365952003,123.79146632782546,-424.2241068099242,377.547607047456,439.4300818397762,-1032.163088845242,-293.1267085621502,-160.61068090888205,179.03668169360134,261.0690192806383,-106.47819336717843,80.24902315036225,-90.51492606297674,-729.0040938505008,152.98232188064952,258.8707707593464,1
2975.8964541456394,-759.8830851864526,461.8116649249954,-1206.3223006392411,-2506.667275110512,-384.23401599313,-1230.0003342859432,-324.48294279826814,385.94607539774097,73.0733174222893,164.29896303422396,-291.7900604929857,123.85128288052728,-1000.4014182902652,464.6552521172611,325.62674990039693,-293.1130265742566,-318.3361845554265,-674.2539782854723,562.0555797289877,1
2696.449219672328,-380.5157533681475,-1004.9618404353904,31.70845127223673,-1029.603818824952,1081.1507575712762,-463.2718005653986,-237.58364224692872,1116.5310970393036,-821.9864203892503,-520.1043686827098,569.2975200450234,-455.1997581605276,-101.79654875274416,-468.61871121007937,-581.6619795889733,-425.0558050791439,-432.1482717265234,117.86450824913967,363.2990808968178,1
3242.390090324459,-1162.8882897519538,225.10268216829692,-2717.8755400313576,21.034454942395616,820.9263770651303,678.2181295779152,963.4113671933212,-486.0218141265463,-886.7791117621501,-533.4916915394085,202.90016151186288,518.7247321605777,142.58795863526672,-480.8503635985159,-341.53424082500936,597.713601274705,215.12520765382828,194.9824299089481,87.44543256726807,1
3644.615759060211,-808.8458518499317,-116.30223036130212,-2126.5868073275938,-214.95177048681,461.7908020794947,-535.8128753295285,-206.41477845870327,-106.53030152784054,-114.16776547233292,-19.241642300950595,-168.3700565075312,461.4556259004749,-817.288549402513,49.09375116686981,524.5034075274751,-35.26257973072781,-66.20060856315104,-880.9504862551439,245.1486486212496,1
2530.3107283125128,-1129.314767193967,4.938559990985723,-1729.751279951395,-1658.231205974603,404.86712516551904,540.4512898675056,1105.1461577915188,-395.633630081964,-716.1147724483202,-408.82064324521775,-83.97225584068784,194.03598572002585,-23.328983485944576,-669.7564823280135,-101.09450194086216,1036.3772831002966,-112.83440678716676,778.7805685232306,228.6447354154007,1
2386.906639957596,-751.5084971357745,-1127.5237721664428,-997.9225362903918,-1112.7153105930845,916.6043145786646,-365.6731353958802,634.1795791155959,193.5054033988938,-700.5757830802473,-202.8125577217116,-839.5633343684887,624.2570962203097,251.00246428102668,365.004248702865,-26.218510653998152,556.8322403203427,-652.5079602726557,-172.2295191731529,331.5867523996289,1
2807.504375279918,-429.1938969944399,-1073.389692406911,-1939.610211670764,1257.0939515215728,892.1208479302716,-589.8001021997728,220.48467251962225,390.9939863358296,-1109.8960191258614,-475.1291717395716,-161.3074819999004,646.6665207340521,-452.8339463111748,-82.76145993962582,210.3755250786683,-426.07263756088855,-606.848567726756,-348.0448263040217,29.417370568969528,1
2737.474448280156,-1200.0702520805448,-407.762580227984,-2503.345518699061,736.6694216201271,1325.6998842428686,-692.9143644968315,-119.84760433594516,-317.8441358715197,-512.8859688539806,-337.3743364301505,-803.3188772557917,1265.934603656326,-142.20035308920947,-57.06202911470183,322.61541965479256,-131.75688425776417,-708.5556506128851,-744.9963383105122,-109.92522051967596,1
2625.4542180433573,-949.5752400125896,-926.1766089229144,-1546.3723657663706,662.4903020327359,-208.62647494953384,-554.2859548853103,-616.4256933709631,313.8898164692829,-648.3102007086977,218.3866324621725,288.3214579207228,-37.553051660905496,-508.15953582668106,147.51497591123194,524.7367259518181,-185.2092650045685,333.95269697407605,-763.4344995439479,-629.9249755635836,1
875.8122941494381,705.8873220513709,-1348.4487944380849,-650.0682514397805,-134.1828678717376,339.92796134682,839.246540537761,-498.2098179390812,338.9893410057643,-434.7530155012996,-395.993182003273,422.6030690499348,-169.1827696905794,-647.7231753341624,-691.9596840249693,-117.5000171239136,649.3795469575646,-448.6845432853709,-262.9346313452698,-9.438629413284016,2
758.9506247274516,634.451021289136,-1610.6524148723554,15.91843619238049,-597.852373335402,402.567819547434,123.47272982843624,-701.1753217484062,683.5043642976214,-385.823762741027,160.84295521763067,-7.755523135906893,-322.6205691332566,-901.6953319593435,-587.493081724624,-91.82445273825384,556.2631046173925,-557.5243840585612,-203.13203507493432,62.588005535103775,2
1024.7197209639808,771.8090711468745,-1312.478004541498,-180.2361705156301,-203.80344532652595,497.55618817416826,552.243598882976,-593.9494502737616,755.447211984364,-513.6804790977792,-130.11019360492568,240.4307217757048,-486.17920188380265,-1043.4018716431829,-779.1489022577406,-258.9095855701293,421.0500690585607,-346.1050836390509,-288.1484126836811,7.7518469691082785,2
714.013660792803,804.7209682215858,-1549.8956338059347,-40.95848108493238,-551.745713313915,461.6553536523385,90.55429365530354,-789.9986523942694,738.839398232685,-270.0309739756302,187.202666964366,2.2641913344529065,-396.5994992362183,-735.8687894170655,-584.273087479927,-113.49571348827612,420.8940513772477,-630.9055401913226,-141.50390248829518,-28.736928550358822,2
