1531.1760491054995,-1072.1812671909413,-1867.025753393419,-261.78416571260766,-689.9194365952003,123.79146632782546,-424.2241068099242,377.547607047456,439.4300818397762,-1032.1630888452419,-293.1267085621502
2975.8964541456394,-759.8830851864526,461.8116649249954,-1206.3223006392413,-2506.6672751105116,-384.23401599312996,-1230.0003342859432,-324.48294279826814,385.94607539774097,73.0733174222893,164.29896303422396
2696.449219672328,-380.5157533681475,-1004.9618404353904,31.708451272236726,-1029.603818824952,1081.1507575712762,-463.2718005653986,-237.58364224692872,1116.5310970393036,-821.9864203892503,-520.1043686827098
3242.390090324459,-1162.8882897519538,225.10268216829695,-2717.8755400313576,21.034454942395616,820.9263770651303,678.2181295779152,963.4113671933211,-486.02181412654625,-886.7791117621501,-533.4916915394085
3644.615759060211,-808.8458518499317,-116.30223036130212,-2126.5868073275938,-214.95177048680998,461.7908020794947,-535.8128753295285,-206.41477845870332,-106.53030152784054,-114.16776547233292,-19.241642300950595
2530.3107283125128,-1129.314767193967,4.938559990985723,-1729.751279951395,-1658.231205974603,404.86712516551904,540.4512898675056,1105.1461577915188,-395.63363008196404,-716.1147724483202,-408.82064324521775
2386.906639957596,-751.5084971357745,-1127.5237721664428,-997.9225362903918,-1112.7153105930845,916.6043145786646,-365.6731353958802,634.1795791155959,193.5054033988938,-700.5757830802473,-202.8125577217116
2807.504375279918,-429.19389699443985,-1073.389692406911,-1939.610211670764,1257.0939515215728,892.1208479302716,-589.8001021997728,220.48467251962222,390.9939863358296,-1109.8960191258614,-475.1291717395716
2737.4744482801557,-1200.0702520805448,-407.762580227984,-2503.345518699061,736.6694216201271,1325.6998842428686,-692.9143644968315,-119.84760433594515,-317.8441358715197,-512.8859688539806,-337.3743364301505
2625.4542180433573,-949.5752400125897,-926.1766089229143,-1546.3723657663706,662.4903020327359,-208.62647494953382,-554.2859548853103,-616.4256933709631,313.8898164692829,-648.3102007086977,218.38663246217254
875.8122941494381,705.8873220513709,-1348.4487944380849,-650.0682514397805,-134.1828678717376,339.92796134682,839.246540537761,-498.20981793908123,338.9893410057643,-434.75301550129956,-395.993182003273
758.9506247274516,634.451021289136,-1610.6524148723554,15.91843619238049,-597.852373335402,402.567819547434,123.47272982843623,-701.1753217484062,683.5043642976214,-385.823762741027,160.84295521763067
1024.7197209639808,771.8090711468745,-1312.478004541498,-180.2361705156301,-203.80344532652595,497.55618817416826,552.243598882976,-593.9494502737616,755.447211984364,-513.6804790977792,-130.11019360492568
714.013660792803,804.7209682215858,-1549.8956338059347,-40.95848108493238,-551.745713313915,461.6553536523385,90.55429365530354,-789.9986523942694,738.839398232685,-270.0309739756302,187.20266696436596
896.9498996175573,516.0751306974685,-1365.9336947026422,-440.88156952722846,-787.5589867045439,291.7755543950164,511.5102719286102,-556.808869123281,598.0913055252579,-292.7245866186348,-44.17788678807888
438.8177207119453,658.454205587138,-1531.7271006971594,208.05075674281318,-1005.7474961849716,-138.05865304152098,-154.64250852494263,-775.6106011026694,510.333388640772,-265.83565879698614,333.8690385161245
1381.1361810753028,938.9227811504618,-684.4511446845863,-508.6049506178895,-153.07679392150575,333.5393716221814,713.7335899969563,-520.3777415340342,1084.0534384916916,-375.3833171750707,-370.6320720330437
